# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.021594 -0.009258 -0.004823 0.028145 -0.035658
0.020000 -0.086272 -0.037054 -0.019342 0.112510 -0.142387
0.030000 -0.193717 -0.083452 -0.043704 0.252899 -0.319459
0.040000 -0.343411 -0.148556 -0.078160 0.448990 -0.565686
0.050000 -0.534636 -0.232504 -0.123057 0.700367 -0.879442
0.060000 -0.766485 -0.335467 -0.178842 1.006534 -1.258711
0.070000 -1.037875 -0.457634 -0.246064 1.366948 -1.701125
0.080000 -1.347558 -0.599211 -0.325367 1.781042 -2.204022
0.090000 -1.694137 -0.760408 -0.417488 2.248252 -2.764493
0.100000 -2.076079 -0.941432 -0.523253 2.768040 -3.379434
0.110000 -2.491734 -1.142475 -0.643567 3.339903 -4.045595
0.120000 -2.939349 -1.363708 -0.779405 3.963390 -4.759626
0.130000 -3.417085 -1.605270 -0.931802 4.638106 -5.518118
0.140000 -3.923030 -1.867262 -1.101842 5.363719 -6.317645
0.150000 -4.455217 -2.149734 -1.290643 6.139957 -7.154798
0.160000 -5.011641 -2.452681 -1.499338 6.966605 -8.026227
0.170000 -5.590269 -2.776029 -1.729056 7.843484 -8.928668
0.180000 -6.189061 -3.119623 -1.980887 8.770419 -9.858971
0.190000 -6.805986 -3.483217 -2.255846 9.747189 -10.814111
0.200000 -7.439032 -3.866462 -2.554822 10.773452 -11.791199
0.210000 -8.086232 -4.268893 -2.878534 11.848658 -12.787464
0.220000 -8.745668 -4.689925 -3.227466 12.971955 -13.800233
0.230000 -9.415493 -5.128852 -3.601821 14.142082 -14.826902
0.240000 -10.093938 -5.584848 -4.001470 15.357275 -15.864895
0.250000 -10.779325 -6.056975 -4.425903 16.615183 -16.911630
0.260000 -11.470075 -6.544193 -4.874197 17.912788 -17.964473
0.270000 -12.164710 -7.045370 -5.344973 19.246336 -19.020702
0.280000 -12.861865 -7.559305 -5.836373 20.611279 -20.077466
0.290000 -13.560286 -8.084732 -6.346026 22.002205 -21.131733
0.300000 -14.258832 -8.620348 -6.871022 23.412777 -22.180239
0.310000 -14.956475 -9.164829 -7.407891 24.835662 -23.219417
0.320000 -15.652297 -9.716848 -7.952592 26.262472 -24.245328
0.330000 -16.345481 -10.275106 -8.500513 27.683713 -25.253575
0.340000 -17.035310 -10.838362 -9.046490 29.088768 -26.239226
0.350000 -17.721146 -11.405463 -9.584855 30.465914 -27.196741
0.360000 -18.402420 -11.975384 -10.109512 31.802401 -28.119924
0.370000 -19.078616 -12.547263 -10.614036 33.084587 -29.001904
0.380000 -19.749246 -13.120436 -11.091803 34.298141 -29.835148
0.390000 -20.413832 -13.694461 -11.536141 35.428297 -30.611528
0.400000 -21.071886 -14.269141 -11.940489 36.460164 -31.322420
