# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.014478 -0.004418 -0.001254 0.011338 -0.020144
0.020000 -0.057870 -0.017690 -0.005030 0.045323 -0.080473
0.030000 -0.130043 -0.039868 -0.011362 0.101872 -0.180685
0.040000 -0.230782 -0.071035 -0.020312 0.180845 -0.320280
0.050000 -0.359787 -0.111310 -0.031965 0.282054 -0.498566
0.060000 -0.516673 -0.160838 -0.046428 0.405262 -0.714669
0.070000 -0.700978 -0.219795 -0.063833 0.550191 -0.967540
0.080000 -0.912163 -0.288381 -0.084336 0.716528 -1.255974
0.090000 -1.149617 -0.366817 -0.108114 0.903931 -1.578618
0.100000 -1.412660 -0.455341 -0.135367 1.112036 -1.933988
0.110000 -1.700547 -0.554208 -0.166316 1.340465 -2.320488
0.120000 -2.012476 -0.663682 -0.201203 1.588834 -2.736425
0.130000 -2.347589 -0.784032 -0.240289 1.856759 -3.180027
0.140000 -2.704981 -0.915530 -0.283851 2.143860 -3.649460
0.150000 -3.083704 -1.058443 -0.332185 2.449771 -4.142846
0.160000 -3.482770 -1.213032 -0.385596 2.774138 -4.658279
0.170000 -3.901162 -1.379546 -0.444399 3.116624 -5.193840
0.180000 -4.337836 -1.558218 -0.508916 3.476910 -5.747612
0.190000 -4.791728 -1.749258 -0.579469 3.854686 -6.317687
0.200000 -5.261758 -1.952854 -0.656374 4.249654 -6.902184
0.210000 -5.746835 -2.169164 -0.739937 4.661516 -7.499250
0.220000 -6.245867 -2.398315 -0.830447 5.089965 -8.107070
0.230000 -6.757760 -2.640402 -0.928167 5.534676 -8.723868
0.240000 -7.281424 -2.895479 -1.033324 5.995287 -9.347908
0.250000 -7.815779 -3.163564 -1.146106 6.471385 -9.977494
0.260000 -8.359759 -3.444636 -1.266643 6.962488 -10.610968
0.270000 -8.912312 -3.738632 -1.395007 7.468023 -11.246697
0.280000 -9.472409 -4.045449 -1.531191 7.987302 -11.883072
0.290000 -10.039040 -4.364943 -1.675107 8.519504 -12.518495
0.300000 -10.611222 -4.696933 -1.826570 9.063646 -13.151365
0.310000 -11.187998 -5.041201 -1.985289 9.618561 -13.780069
0.320000 -11.768438 -5.397495 -2.150860 10.182875 -14.402959
0.330000 -12.351643 -5.765532 -2.322751 10.754985 -15.018345
0.340000 -12.936741 -6.145005 -2.500303 11.333039 -15.624473
0.350000 -13.522892 -6.535582 -2.682722 11.914921 -16.219509
0.360000 -14.109281 -6.936919 -2.869076 12.498242 -16.801528
0.370000 -14.695124 -7.348662 -3.058299 13.080331 -17.368494
0.380000 -15.279662 -7.770449 -3.249191 13.658234 -17.918255
0.390000 -15.862160 -8.201929 -3.440431 14.228726 -18.448526
0.400000 -16.441906 -8.642753 -3.630582 14.788319 -18.956890
