# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.002238 -0.000095 0.000103 -0.000016 -0.002230
0.020000 -0.008950 -0.000382 0.000412 -0.000063 -0.008917
0.030000 -0.020133 -0.000863 0.000925 -0.000141 -0.020055
0.040000 -0.035781 -0.001543 0.001643 -0.000248 -0.035633
0.050000 -0.055887 -0.002430 0.002564 -0.000384 -0.055636
0.060000 -0.080440 -0.003532 0.003684 -0.000546 -0.080046
0.070000 -0.109428 -0.004861 0.005003 -0.000731 -0.108840
0.080000 -0.142838 -0.006428 0.006518 -0.000936 -0.141990
0.090000 -0.180652 -0.008249 0.008224 -0.001159 -0.179466
0.100000 -0.222852 -0.010340 0.010118 -0.001395 -0.221234
0.110000 -0.269417 -0.012719 0.012197 -0.001640 -0.267255
0.120000 -0.320325 -0.015405 0.014455 -0.001889 -0.317487
0.130000 -0.375553 -0.018419 0.016889 -0.002135 -0.371887
0.140000 -0.435072 -0.021784 0.019492 -0.002374 -0.430406
0.150000 -0.498855 -0.025522 0.022259 -0.002599 -0.492992
0.160000 -0.566873 -0.029661 0.025183 -0.002802 -0.559593
0.170000 -0.639093 -0.034224 0.028259 -0.002976 -0.630153
0.180000 -0.715483 -0.039240 0.031480 -0.003112 -0.704611
0.190000 -0.796007 -0.044736 0.034838 -0.003202 -0.782906
0.200000 -0.880630 -0.050742 0.038325 -0.003236 -0.864977
0.210000 -0.969313 -0.057288 0.041935 -0.003204 -0.950756
0.220000 -1.062018 -0.064405 0.045658 -0.003095 -1.040177
0.230000 -1.158704 -0.072123 0.049487 -0.002898 -1.133170
0.240000 -1.259329 -0.080474 0.053411 -0.002601 -1.229665
0.250000 -1.363850 -0.089492 0.057423 -0.002192 -1.329590
0.260000 -1.472224 -0.099208 0.061512 -0.001657 -1.432871
0.270000 -1.584404 -0.109656 0.065669 -0.000983 -1.539434
0.280000 -1.700345 -0.120871 0.069884 -0.000155 -1.649203
0.290000 -1.820000 -0.132885 0.074145 0.000841 -1.762101
0.300000 -1.943319 -0.145733 0.078444 0.002020 -1.878050
0.310000 -2.070255 -0.159450 0.082768 0.003399 -1.996972
0.320000 -2.200757 -0.174070 0.087106 0.004994 -2.118789
0.330000 -2.334775 -0.189627 0.091448 0.006822 -2.243419
0.340000 -2.472256 -0.206156 0.095782 0.008900 -2.370782
0.350000 -2.613149 -0.223693 0.100096 0.011246 -2.500797
0.360000 -2.757401 -0.242272 0.104377 0.013878 -2.633385
0.370000 -2.904959 -0.261926 0.108614 0.016815 -2.768462
0.380000 -3.055767 -0.282692 0.112795 0.020076 -2.905946
0.390000 -3.209773 -0.304603 0.116907 0.023679 -3.045756
0.400000 -3.366920 -0.327693 0.120938 0.027646 -3.187810
