# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.014141 -0.003933 -0.000509 0.008875 -0.018574
0.020000 -0.056518 -0.015751 -0.002052 0.035488 -0.074204
0.030000 -0.127001 -0.035515 -0.004681 0.079801 -0.166606
0.040000 -0.225372 -0.063326 -0.008482 0.141756 -0.295320
0.050000 -0.351330 -0.099320 -0.013575 0.221276 -0.459710
0.060000 -0.504490 -0.143668 -0.020114 0.318272 -0.658980
0.070000 -0.684393 -0.196572 -0.028287 0.432651 -0.892184
0.080000 -0.890505 -0.258262 -0.038316 0.564321 -1.158249
0.090000 -1.122225 -0.328991 -0.050455 0.713200 -1.455979
0.100000 -1.378886 -0.409032 -0.064989 0.879221 -1.784085
0.110000 -1.659764 -0.498671 -0.082238 1.062336 -2.141192
0.120000 -1.964082 -0.598206 -0.102546 1.262529 -2.525858
0.130000 -2.291013 -0.707942 -0.126288 1.479808 -2.936591
0.140000 -2.639689 -0.828182 -0.153865 1.714217 -3.371859
0.150000 -3.009206 -0.959234 -0.185700 1.965834 -3.830105
0.160000 -3.398622 -1.101392 -0.222238 2.234770 -4.309762
0.170000 -3.806973 -1.254948 -0.263940 2.521170 -4.809256
0.180000 -4.233271 -1.420172 -0.311282 2.825209 -5.327026
0.190000 -4.676507 -1.597320 -0.364748 3.147085 -5.861523
0.200000 -5.135662 -1.786625 -0.424824 3.487016 -6.411228
0.210000 -5.609707 -1.988289 -0.491994 3.845227 -6.974650
0.220000 -6.097610 -2.202484 -0.566729 4.221940 -7.550337
0.230000 -6.598340 -2.429343 -0.649479 4.617359 -8.136876
0.240000 -7.110869 -2.668961 -0.740665 5.031657 -8.732901
0.250000 -7.634181 -2.921384 -0.840664 5.464951 -9.337084
0.260000 -8.167275 -3.186611 -0.949803 5.917285 -9.948146
0.270000 -8.709165 -3.464591 -1.068343 6.388612 -10.564843
0.280000 -9.258889 -3.755220 -1.196464 6.878763 -11.185968
0.290000 -9.815513 -4.058340 -1.334259 7.387429 -11.810343
0.300000 -10.378127 -4.373737 -1.481712 7.914133 -12.436812
0.310000 -10.945860 -4.701146 -1.638692 8.458204 -13.064226
0.320000 -11.517870 -5.040248 -1.804934 9.018752 -13.691439
0.330000 -12.093357 -5.390678 -1.980030 9.594638 -14.317286
0.340000 -12.671558 -5.752023 -2.163416 10.184452 -14.940571
0.350000 -13.251752 -6.123831 -2.354359 10.786486 -15.560048
0.360000 -13.833259 -6.505616 -2.551956 11.398712 -16.174400
0.370000 -14.415440 -6.896866 -2.755119 12.018764 -16.782218
0.380000 -14.997697 -7.297054 -2.962583 12.643922 -17.381982
0.390000 -15.579473 -7.705643 -3.172899 13.271106 -17.972038
0.400000 -16.160246 -8.122104 -3.384445 13.896880 -18.550576
