# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.016602 -0.005826 -0.002273 0.016188 -0.024691
0.020000 -0.066350 -0.023323 -0.009109 0.064710 -0.098628
0.030000 -0.149071 -0.052545 -0.020562 0.145439 -0.221404
0.040000 -0.264482 -0.093584 -0.036718 0.258168 -0.392348
0.050000 -0.412185 -0.146565 -0.057702 0.402613 -0.610531
0.060000 -0.591676 -0.211643 -0.083670 0.578422 -0.874784
0.070000 -0.802348 -0.289003 -0.114815 0.785179 -1.183710
0.080000 -1.043493 -0.378852 -0.151362 1.022421 -1.535701
0.090000 -1.314311 -0.481419 -0.193570 1.289643 -1.928964
0.100000 -1.613913 -0.596948 -0.241733 1.586307 -2.361539
0.110000 -1.941329 -0.725693 -0.296172 1.911864 -2.831328
0.120000 -2.295515 -0.867913 -0.357240 2.265751 -3.336115
0.130000 -2.675361 -1.023864 -0.425317 2.647412 -3.873592
0.140000 -3.079697 -1.193799 -0.500806 3.056296 -4.441387
0.150000 -3.507300 -1.377956 -0.584129 3.491868 -5.037084
0.160000 -3.956909 -1.576552 -0.675723 3.953612 -5.658245
0.170000 -4.427222 -1.789782 -0.776030 4.441024 -6.302434
0.180000 -4.916915 -2.017809 -0.885490 4.953609 -6.967226
0.190000 -5.424643 -2.260758 -1.004533 5.490875 -7.650227
0.200000 -5.949050 -2.518716 -1.133566 6.052314 -8.349082
0.210000 -6.488775 -2.791719 -1.272962 6.637387 -9.061481
0.220000 -7.042463 -3.079757 -1.423045 7.245505 -9.785165
0.230000 -7.608767 -3.382767 -1.584077 7.875998 -10.517921
0.240000 -8.186357 -3.700630 -1.756242 8.528095 -11.257581
0.250000 -8.773924 -4.033171 -1.939629 9.200888 -12.002012
0.260000 -9.370185 -4.380159 -2.134217 9.893298 -12.749108
0.270000 -9.973891 -4.741311 -2.339856 10.604047 -13.496771
0.280000 -10.583823 -5.116287 -2.556253 11.331616 -14.242898
0.290000 -11.198803 -5.504702 -2.782955 12.074214 -14.985359
0.300000 -11.817692 -5.906124 -3.019333 12.829742 -15.721976
0.310000 -12.439391 -6.320080 -3.264571 13.595761 -16.450501
0.320000 -13.062846 -6.746068 -3.517655 14.369468 -17.168590
0.330000 -13.687042 -7.183558 -3.777370 15.147670 -17.873785
0.340000 -14.311007 -7.632005 -4.042292 15.926776 -18.563486
0.350000 -14.933808 -8.090855 -4.310798 16.702784 -19.234939
0.360000 -15.554549 -8.559557 -4.581065 17.471288 -19.885214
0.370000 -16.172367 -9.037572 -4.851095 18.227496 -20.511196
0.380000 -16.786433 -9.524381 -5.118725 18.966252 -21.109579
0.390000 -17.395940 -10.019495 -5.381659 19.682081 -21.676867
0.400000 -18.000106 -10.522467 -5.637495 20.369234 -22.209377
