# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.010058 -0.002115 -0.000179 0.004583 -0.012347
0.020000 -0.040209 -0.008470 -0.000719 0.018322 -0.049342
0.030000 -0.090391 -0.019101 -0.001635 0.041188 -0.110843
0.040000 -0.160498 -0.034066 -0.002950 0.073133 -0.196615
0.050000 -0.250383 -0.053444 -0.004695 0.114089 -0.306334
0.060000 -0.359860 -0.077336 -0.006910 0.163974 -0.439588
0.070000 -0.488702 -0.105863 -0.009645 0.222687 -0.595881
0.080000 -0.636645 -0.139165 -0.012958 0.290117 -0.774638
0.090000 -0.803386 -0.177401 -0.016914 0.366137 -0.975208
0.100000 -0.988588 -0.220742 -0.021588 0.450615 -1.196873
0.110000 -1.191883 -0.269376 -0.027060 0.543407 -1.438854
0.120000 -1.412868 -0.323502 -0.033420 0.644368 -1.700314
0.130000 -1.651111 -0.383328 -0.040763 0.753346 -1.980367
0.140000 -1.906155 -0.449072 -0.049191 0.870193 -2.278086
0.150000 -2.177514 -0.520954 -0.058812 0.994760 -2.592508
0.160000 -2.464683 -0.599203 -0.069739 1.126902 -2.922642
0.170000 -2.767133 -0.684045 -0.082092 1.266480 -3.267475
0.180000 -3.084318 -0.775708 -0.095990 1.413361 -3.625981
0.190000 -3.415677 -0.874415 -0.111560 1.567420 -3.997122
0.200000 -3.760632 -0.980387 -0.128928 1.728541 -4.379858
0.210000 -4.118597 -1.093836 -0.148222 1.896615 -4.773154
0.220000 -4.488974 -1.214968 -0.169570 2.071541 -5.175976
0.230000 -4.871159 -1.343978 -0.193098 2.253224 -5.587307
0.240000 -5.264543 -1.481051 -0.218927 2.441574 -6.006139
0.250000 -5.668513 -1.626357 -0.247175 2.636503 -6.431484
0.260000 -6.082455 -1.780055 -0.277952 2.837923 -6.862370
0.270000 -6.505756 -1.942288 -0.311359 3.045740 -7.297849
0.280000 -6.937804 -2.113183 -0.347484 3.259851 -7.736988
0.290000 -7.377992 -2.292850 -0.386401 3.480138 -8.178878
0.300000 -7.825716 -2.481385 -0.428169 3.706466 -8.622628
0.310000 -8.280380 -2.678865 -0.472823 3.938668 -9.067361
0.320000 -8.741396 -2.885349 -0.520378 4.176549 -9.512218
0.330000 -9.208181 -3.100881 -0.570821 4.419869 -9.956349
0.340000 -9.680166 -3.325487 -0.624110 4.668343 -10.398912
0.350000 -10.156789 -3.559178 -0.680169 4.921626 -10.839067
0.360000 -10.637499 -3.801948 -0.738889 5.179311 -11.275974
0.370000 -11.121757 -4.053777 -0.800119 5.440920 -11.708782
0.380000 -11.609036 -4.314634 -0.863668 5.705895 -12.136629
0.390000 -12.098817 -4.584473 -0.929303 5.973593 -12.558633
0.400000 -12.590596 -4.863241 -0.996743 6.243277 -12.973887
