# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.003127 -0.000200 0.000076 0.000247 -0.003250
0.020000 -0.012504 -0.000801 0.000304 0.000989 -0.012995
0.030000 -0.028126 -0.001808 0.000682 0.002223 -0.029223
0.040000 -0.049981 -0.003232 0.001210 0.003950 -0.051910
0.050000 -0.078055 -0.005083 0.001886 0.006167 -0.081026
0.060000 -0.112328 -0.007378 0.002709 0.008873 -0.116531
0.070000 -0.152776 -0.010137 0.003675 0.012063 -0.158377
0.080000 -0.199373 -0.013382 0.004781 0.015736 -0.206508
0.090000 -0.252085 -0.017139 0.006024 0.019888 -0.260858
0.100000 -0.310877 -0.021438 0.007401 0.024514 -0.321354
0.110000 -0.375710 -0.026309 0.008908 0.029610 -0.387918
0.120000 -0.446540 -0.031789 0.010538 0.035171 -0.460460
0.130000 -0.523319 -0.037914 0.012289 0.041194 -0.538887
0.140000 -0.605996 -0.044724 0.014154 0.047671 -0.623096
0.150000 -0.694517 -0.052263 0.016128 0.054597 -0.712980
0.160000 -0.788824 -0.060574 0.018206 0.061968 -0.808424
0.170000 -0.888856 -0.069705 0.020381 0.069776 -0.909309
0.180000 -0.994548 -0.079703 0.022647 0.078016 -1.015508
0.190000 -1.105833 -0.090619 0.024999 0.086681 -1.126893
0.200000 -1.222641 -0.102505 0.027429 0.095764 -1.243329
0.210000 -1.344898 -0.115413 0.029931 0.105260 -1.364675
0.220000 -1.472529 -0.129398 0.032498 0.115162 -1.490790
0.230000 -1.605455 -0.144514 0.035123 0.125462 -1.621526
0.240000 -1.743596 -0.160816 0.037800 0.136155 -1.756735
0.250000 -1.886870 -0.178361 0.040523 0.147233 -1.896264
0.260000 -2.035191 -0.197206 0.043284 0.158690 -2.039958
0.270000 -2.188473 -0.217406 0.046076 0.170518 -2.187662
0.280000 -2.346628 -0.239019 0.048895 0.182712 -2.339216
0.290000 -2.509566 -0.262100 0.051733 0.195263 -2.494461
0.300000 -2.677195 -0.286707 0.054584 0.208164 -2.653236
0.310000 -2.849422 -0.312893 0.057444 0.221408 -2.815380
0.320000 -3.026154 -0.340716 0.060305 0.234988 -2.980731
0.330000 -3.207295 -0.370228 0.063165 0.248895 -3.149127
0.340000 -3.392750 -0.401484 0.066018 0.263122 -3.320406
0.350000 -3.582421 -0.434535 0.068860 0.277659 -3.494405
0.360000 -3.776211 -0.469433 0.071687 0.292499 -3.670964
0.370000 -3.974023 -0.506229 0.074497 0.307631 -3.849922
0.380000 -4.175758 -0.544971 0.077287 0.323045 -4.031119
0.390000 -4.381316 -0.585706 0.080056 0.338730 -4.214396
0.400000 -4.590599 -0.628482 0.082803 0.354675 -4.399595
