# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.011658 -0.002851 -0.000442 0.006581 -0.014946
0.020000 -0.046604 -0.011417 -0.001775 0.026309 -0.059720
0.030000 -0.104752 -0.025741 -0.004019 0.059139 -0.134131
0.040000 -0.185962 -0.045891 -0.007209 0.104997 -0.237860
0.050000 -0.290039 -0.071963 -0.011390 0.163782 -0.370468
0.060000 -0.416732 -0.104077 -0.016623 0.235366 -0.531397
0.070000 -0.565739 -0.142377 -0.022982 0.319599 -0.719979
0.080000 -0.736709 -0.187030 -0.030552 0.416310 -0.935437
0.090000 -0.929238 -0.238221 -0.039431 0.525311 -1.176898
0.100000 -1.142882 -0.296154 -0.049729 0.646403 -1.443403
0.110000 -1.377149 -0.361046 -0.061567 0.779373 -1.733908
0.120000 -1.631506 -0.433130 -0.075080 0.924005 -2.047302
0.130000 -1.905385 -0.512645 -0.090409 1.080081 -2.382413
0.140000 -2.198183 -0.599838 -0.107708 1.247382 -2.738019
0.150000 -2.509263 -0.694963 -0.127139 1.425696 -3.112856
0.160000 -2.837959 -0.798271 -0.148872 1.614817 -3.505633
0.170000 -3.183585 -0.910013 -0.173084 1.814548 -3.915036
0.180000 -3.545428 -1.030437 -0.199956 2.024704 -4.339739
0.190000 -3.922758 -1.159782 -0.229674 2.245110 -4.778413
0.200000 -4.314831 -1.298277 -0.262427 2.475606 -5.229734
0.210000 -4.720891 -1.446140 -0.298401 2.716038 -5.692388
0.220000 -5.140169 -1.603576 -0.337781 2.966264 -6.165076
0.230000 -5.571895 -1.770769 -0.380747 3.226142 -6.646522
0.240000 -6.015293 -1.947888 -0.427469 3.495536 -7.135472
0.250000 -6.469587 -2.135083 -0.478104 3.774300 -7.630700
0.260000 -6.934003 -2.332478 -0.532797 4.062279 -8.131007
0.270000 -7.407773 -2.540179 -0.591669 4.359296 -8.635221
0.280000 -7.890131 -2.758267 -0.654817 4.665148 -9.142196
0.290000 -8.380326 -2.986798 -0.722310 4.979591 -9.650809
0.300000 -8.877611 -3.225805 -0.794181 5.302333 -10.159957
0.310000 -9.381256 -3.475297 -0.870426 5.633019 -10.668552
0.320000 -9.890541 -3.735258 -0.950992 5.971223 -11.175514
0.330000 -10.404761 -4.005650 -1.035779 6.316431 -11.679765
0.340000 -10.923229 -4.286411 -1.124630 6.668034 -12.180221
0.350000 -11.445270 -4.577461 -1.217330 7.025308 -12.675787
0.360000 -11.970228 -4.878701 -1.313597 7.387411 -13.165341
0.370000 -12.497463 -5.190013 -1.413084 7.753368 -13.647733
0.380000 -13.026352 -5.511267 -1.515374 8.122060 -14.121772
0.390000 -13.556289 -5.842322 -1.619977 8.492225 -14.586215
0.400000 -14.086681 -6.183028 -1.726331 8.862442 -15.039764
