# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.014800 -0.004619 -0.001382 0.011995 -0.020793
0.020000 -0.059153 -0.018492 -0.005543 0.047949 -0.083067
0.030000 -0.132923 -0.041673 -0.012520 0.107774 -0.186503
0.040000 -0.235884 -0.074248 -0.022378 0.191320 -0.330578
0.050000 -0.367722 -0.116334 -0.035207 0.298386 -0.514567
0.060000 -0.528036 -0.168082 -0.051121 0.428721 -0.737554
0.070000 -0.716342 -0.229668 -0.070261 0.582029 -0.998442
0.080000 -0.932080 -0.301294 -0.092791 0.757976 -1.295969
0.090000 -1.174608 -0.383185 -0.118901 0.956197 -1.628719
0.100000 -1.443218 -0.475581 -0.148802 1.176307 -1.995143
0.110000 -1.737135 -0.578737 -0.182729 1.417904 -2.393573
0.120000 -2.055519 -0.692919 -0.220940 1.680581 -2.822240
0.130000 -2.397478 -0.818398 -0.263711 1.963929 -3.279298
0.140000 -2.762068 -0.955443 -0.311339 2.267548 -3.762835
0.150000 -3.148302 -1.104321 -0.364135 2.591048 -4.270895
0.160000 -3.555153 -1.265288 -0.422423 2.934056 -4.801498
0.170000 -3.981562 -1.438590 -0.486537 3.296213 -5.352647
0.180000 -4.426444 -1.624451 -0.556817 3.677177 -5.922353
0.190000 -4.888694 -1.823075 -0.633601 4.076620 -6.508639
0.200000 -5.367190 -2.034635 -0.717220 4.494218 -7.109553
0.210000 -5.860805 -2.259280 -0.807994 4.929646 -7.723177
0.220000 -6.368404 -2.497118 -0.906220 5.382568 -8.347634
0.230000 -6.888856 -2.748225 -1.012167 5.852620 -8.981084
0.240000 -7.421035 -3.012637 -1.126062 6.339396 -9.621732
0.250000 -7.963825 -3.290346 -1.248087 6.842431 -10.267823
0.260000 -8.516128 -3.581306 -1.378362 7.361175 -10.917635
0.270000 -9.076860 -3.885425 -1.516936 7.894978 -11.569477
0.280000 -9.644962 -4.202570 -1.663776 8.443060 -12.221675
0.290000 -10.219397 -4.532567 -1.818755 9.004488 -12.872562
0.300000 -10.799157 -4.875200 -1.981641 9.578150 -13.520466
0.310000 -11.383261 -5.230217 -2.152084 10.162731 -14.163691
0.320000 -11.970758 -5.597331 -2.329609 10.756687 -14.800505
0.330000 -12.560729 -5.976224 -2.513607 11.358223 -15.429123
0.340000 -13.152286 -6.366554 -2.703325 11.965275 -16.047683
0.350000 -13.744572 -6.767957 -2.897870 12.575493 -16.654237
0.360000 -14.336757 -7.180058 -3.096198 13.186232 -17.246733
0.370000 -14.928045 -7.602470 -3.297125 13.794549 -17.822999
0.380000 -15.517664 -8.034809 -3.499326 14.397203 -18.380731
0.390000 -16.104867 -8.476696 -3.701351 14.990668 -18.917488
0.400000 -16.688929 -8.927766 -3.901631 15.571152 -19.430683
