# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.007927 -0.001219 0.000227 0.001982 -0.008917
0.020000 -0.031695 -0.004888 0.000905 0.007928 -0.035641
0.030000 -0.071263 -0.011032 0.002022 0.017835 -0.080088
0.040000 -0.126561 -0.019700 0.003556 0.031703 -0.142121
0.050000 -0.197496 -0.030955 0.005479 0.049529 -0.221548
0.060000 -0.283944 -0.044879 0.007756 0.071310 -0.318130
0.070000 -0.385760 -0.061568 0.010340 0.097047 -0.431579
0.080000 -0.502772 -0.081135 0.013181 0.126743 -0.561560
0.090000 -0.634785 -0.103706 0.016217 0.160404 -0.707701
0.100000 -0.781584 -0.129417 0.019382 0.198042 -0.869590
0.110000 -0.942930 -0.158419 0.022599 0.239672 -1.046783
0.120000 -1.118567 -0.190870 0.025788 0.285321 -1.238807
0.130000 -1.308217 -0.226935 0.028859 0.335018 -1.445160
0.140000 -1.511590 -0.266790 0.031716 0.388806 -1.665321
0.150000 -1.728374 -0.310613 0.034256 0.446731 -1.898748
0.160000 -1.958248 -0.358589 0.036371 0.508853 -2.144884
0.170000 -2.200874 -0.410903 0.037948 0.575241 -2.403160
0.180000 -2.455904 -0.467745 0.038865 0.645972 -2.672996
0.190000 -2.722977 -0.529305 0.038998 0.721134 -2.953804
0.200000 -3.001724 -0.595772 0.038218 0.800823 -3.244993
0.210000 -3.291766 -0.667336 0.036391 0.885146 -3.545967
0.220000 -3.592717 -0.744182 0.033380 0.974214 -3.856129
0.230000 -3.904183 -0.826495 0.029045 1.068150 -4.174884
0.240000 -4.225767 -0.914452 0.023244 1.167079 -4.501639
0.250000 -4.557065 -1.008227 0.015835 1.271132 -4.835804
0.260000 -4.897669 -1.107988 0.006674 1.380442 -5.176796
0.270000 -5.247170 -1.213894 -0.004382 1.495145 -5.524039
0.280000 -5.605156 -1.326094 -0.017472 1.615373 -5.876963
0.290000 -5.971215 -1.444730 -0.032731 1.741255 -6.235008
0.300000 -6.344933 -1.569932 -0.050292 1.872916 -6.597625
0.310000 -6.725900 -1.701817 -0.070276 2.010467 -6.964273
0.320000 -7.113706 -1.840490 -0.092799 2.154008 -7.334425
0.330000 -7.507943 -1.986041 -0.117963 2.303623 -7.707561
0.340000 -7.908208 -2.138547 -0.145859 2.459373 -8.083175
0.350000 -8.314103 -2.298066 -0.176559 2.621294 -8.460771
0.360000 -8.725235 -2.464643 -0.210120 2.789390 -8.839863
0.370000 -9.141216 -2.638303 -0.246573 2.963631 -9.219972
0.380000 -9.561667 -2.819057 -0.285929 3.143947 -9.600628
0.390000 -9.986215 -3.006896 -0.328171 3.330219 -9.981368
0.400000 -10.414497 -3.201794 -0.373252 3.522278 -10.361729
