# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.021849 -0.009480 -0.005090 0.029121 -0.036400
0.020000 -0.087288 -0.037941 -0.020409 0.116413 -0.145350
0.030000 -0.195994 -0.085447 -0.046111 0.261667 -0.326102
0.040000 -0.347434 -0.152099 -0.082453 0.464550 -0.577433
0.050000 -0.540873 -0.238032 -0.129790 0.724621 -0.897672
0.060000 -0.775382 -0.343411 -0.188586 1.041362 -1.284748
0.070000 -1.049852 -0.468422 -0.259403 1.414202 -1.736230
0.080000 -1.363003 -0.613263 -0.342903 1.842545 -2.249382
0.090000 -1.713406 -0.778135 -0.439847 2.325798 -2.821221
0.100000 -2.099491 -0.963236 -0.551083 2.863389 -3.448562
0.110000 -2.519571 -1.168744 -0.677539 3.454785 -4.128073
0.120000 -2.971853 -1.394817 -0.820217 4.099504 -4.856322
0.130000 -3.454455 -1.641578 -0.980179 4.797120 -5.629818
0.140000 -3.965425 -1.909107 -1.158535 5.547269 -6.445052
0.150000 -4.502754 -2.197435 -1.356427 6.349649 -7.298540
0.160000 -5.064395 -2.506532 -1.575015 7.204012 -8.186859
0.170000 -5.648274 -2.836298 -1.815446 8.110146 -9.106676
0.180000 -6.252314 -3.186549 -2.078828 9.067840 -10.054778
0.190000 -6.874445 -3.557005 -2.366181 10.076827 -11.028087
0.200000 -7.512623 -3.947278 -2.678395 11.136709 -12.023658
0.210000 -8.164848 -4.356864 -3.016171 12.246859 -13.038671
0.220000 -8.829175 -4.785135 -3.379962 13.406322 -14.070401
0.230000 -9.503735 -5.231338 -3.769919 14.613709 -15.116187
0.240000 -10.186739 -5.694597 -4.185842 15.867092 -16.173391
0.250000 -10.876495 -6.173927 -4.627130 17.163919 -17.239358
0.260000 -11.571411 -6.668235 -5.092743 18.500937 -18.311369
0.270000 -12.270004 -7.176347 -5.581170 19.874122 -19.386609
0.280000 -12.970906 -7.697011 -6.090395 21.278614 -20.462114
0.290000 -13.672864 -8.228924 -6.617869 22.708656 -21.534727
0.300000 -14.374740 -8.770743 -7.160483 24.157525 -22.601039
0.310000 -15.075512 -9.321109 -7.714550 25.617464 -23.657318
0.320000 -15.774272 -9.878669 -8.275786 27.079614 -24.699432
0.330000 -16.470214 -10.442104 -8.839322 28.533974 -25.722762
0.340000 -17.162630 -11.010159 -9.399724 29.969377 -26.722124
0.350000 -17.850893 -11.581679 -9.951045 31.373522 -27.691690
0.360000 -18.534444 -12.155647 -10.486909 32.733058 -28.624947
0.370000 -19.212775 -12.731219 -11.000621 34.033744 -29.514678
0.380000 -19.885400 -13.307763 -11.485309 35.260662 -30.352990
0.390000 -20.551841 -13.884880 -11.934080 36.398503 -31.131385
0.400000 -21.211602 -14.462425 -12.340196 37.431896 -31.840878
