# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.009635 -0.001939 -0.000127 0.004129 -0.011698
0.020000 -0.038520 -0.007766 -0.000514 0.016507 -0.046747
0.030000 -0.086596 -0.017514 -0.001171 0.037108 -0.105019
0.040000 -0.153768 -0.031238 -0.002120 0.065889 -0.186299
0.050000 -0.239899 -0.049013 -0.003388 0.102791 -0.290289
0.060000 -0.344818 -0.070935 -0.005013 0.147741 -0.416612
0.070000 -0.468318 -0.097118 -0.007037 0.200650 -0.564813
0.080000 -0.610153 -0.127696 -0.009512 0.261419 -0.734364
0.090000 -0.770047 -0.162816 -0.012498 0.329936 -0.924668
0.100000 -0.947689 -0.202645 -0.016060 0.406082 -1.135066
0.110000 -1.142738 -0.247359 -0.020270 0.489731 -1.364841
0.120000 -1.354824 -0.297148 -0.025208 0.580751 -1.613221
0.130000 -1.583550 -0.352211 -0.030958 0.679009 -1.879391
0.140000 -1.828490 -0.412755 -0.037611 0.784371 -2.162494
0.150000 -2.089199 -0.478993 -0.045265 0.896701 -2.461643
0.160000 -2.365209 -0.551143 -0.054018 1.015871 -2.775918
0.170000 -2.656029 -0.629424 -0.063977 1.141753 -3.104382
0.180000 -2.961156 -0.714054 -0.075249 1.274227 -3.446081
0.190000 -3.280068 -0.805252 -0.087946 1.413181 -3.800051
0.200000 -3.612231 -0.903231 -0.102181 1.558506 -4.165324
0.210000 -3.957099 -1.008201 -0.118069 1.710103 -4.540933
0.220000 -4.314117 -1.120363 -0.135722 1.867881 -4.925914
0.230000 -4.682724 -1.239911 -0.155254 2.031753 -5.319311
0.240000 -5.062351 -1.367029 -0.176776 2.201638 -5.720183
0.250000 -5.452427 -1.501890 -0.200393 2.377456 -6.127601
0.260000 -5.852379 -1.644654 -0.226205 2.559130 -6.540651
0.270000 -6.261634 -1.795469 -0.254305 2.746580 -6.958440
0.280000 -6.679618 -1.954468 -0.284777 2.939717 -7.380090
0.290000 -7.105763 -2.121773 -0.317691 3.138446 -7.804744
0.300000 -7.539503 -2.297486 -0.353106 3.342651 -8.231562
0.310000 -7.980275 -2.481697 -0.391061 3.552200 -8.659719
0.320000 -8.427528 -2.674478 -0.431578 3.766934 -9.088405
0.330000 -8.880711 -2.875889 -0.474657 3.986659 -9.516825
0.340000 -9.339288 -3.085972 -0.520272 4.211144 -9.944188
0.350000 -9.802726 -3.304754 -0.568371 4.440111 -10.369712
0.360000 -10.270505 -3.532249 -0.618871 4.673229 -10.792614
0.370000 -10.742113 -3.768458 -0.671658 4.910110 -11.212108
0.380000 -11.217048 -4.013367 -0.726579 5.150297 -11.627400
0.390000 -11.694819 -4.266952 -0.783447 5.393262 -12.037682
0.400000 -12.174946 -4.529182 -0.842035 5.638398 -12.442127
