# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.018136 -0.006506 -0.002115 0.017230 -0.026745
0.020000 -0.072472 -0.026048 -0.008492 0.068885 -0.106817
0.030000 -0.162787 -0.058697 -0.019228 0.154866 -0.239729
0.040000 -0.288722 -0.104569 -0.034482 0.275013 -0.424684
0.050000 -0.449776 -0.163820 -0.054483 0.429118 -0.660590
0.060000 -0.645315 -0.236648 -0.079519 0.616938 -0.946086
0.070000 -0.874580 -0.323278 -0.109943 0.838206 -1.279566
0.080000 -1.136697 -0.423964 -0.146174 1.092654 -1.659213
0.090000 -1.430678 -0.538979 -0.188690 1.380020 -2.083030
0.100000 -1.755440 -0.668609 -0.238028 1.700069 -2.548871
0.110000 -2.109807 -0.813146 -0.294783 2.052596 -3.054474
0.120000 -2.492528 -0.972881 -0.359600 2.437442 -3.597489
0.130000 -2.902278 -1.148098 -0.433171 2.854494 -4.175504
0.140000 -3.337676 -1.339065 -0.516230 3.303695 -4.786076
0.150000 -3.797287 -1.546031 -0.609546 3.785037 -5.426748
0.160000 -4.279640 -1.769216 -0.713914 4.298565 -6.095075
0.170000 -4.783230 -2.008807 -0.830145 4.844368 -6.788646
0.180000 -5.306532 -2.264946 -0.959054 5.422566 -7.505098
0.190000 -5.848009 -2.537727 -1.101444 6.033294 -8.242131
0.200000 -6.406121 -2.827182 -1.258087 6.676670 -8.997522
0.210000 -6.979338 -3.133278 -1.429701 7.352769 -9.769128
0.220000 -7.566142 -3.455905 -1.616925 8.061573 -10.554886
0.230000 -8.165046 -3.794876 -1.820293 8.802933 -11.352810
0.240000 -8.774593 -4.149916 -2.040206 9.576511 -12.160982
0.250000 -9.393371 -4.520664 -2.276905 10.381738 -12.977539
0.260000 -10.020015 -4.906675 -2.530441 11.217754 -13.800653
0.270000 -10.653218 -5.307415 -2.800650 12.083365 -14.628518
0.280000 -11.291734 -5.722272 -3.087126 12.976989 -15.459324
0.290000 -11.934383 -6.150559 -3.389199 13.896610 -16.291236
0.300000 -12.580056 -6.591516 -3.705907 14.839728 -17.122360
0.310000 -13.227716 -7.044329 -4.035979 15.803311 -17.950719
0.320000 -13.876401 -7.508132 -4.377811 16.783748 -18.774207
0.330000 -14.525224 -7.982022 -4.729456 17.776806 -19.590553
0.340000 -15.173373 -8.465077 -5.088616 18.777598 -20.397278
0.350000 -15.820104 -8.956370 -5.452638 19.780549 -21.191644
0.360000 -16.464743 -9.454992 -5.818530 20.779393 -21.970615
0.370000 -17.106677 -9.960069 -6.182977 21.767183 -22.730814
0.380000 -17.745345 -10.470795 -6.542380 22.736325 -23.468495
0.390000 -18.380231 -10.986445 -6.892901 23.678635 -24.179520
0.400000 -19.010851 -11.506405 -7.230521 24.585434 -24.859359
