# A0	H_PF	H_EL	H_PH	H_INT	H_DSE
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.010000 -0.013305 -0.003477 -0.000313 0.007574 -0.017089
0.020000 -0.053182 -0.013926 -0.001269 0.030286 -0.068273
0.030000 -0.119513 -0.031405 -0.002910 0.068107 -0.153305
0.040000 -0.212107 -0.056007 -0.005311 0.120991 -0.271780
0.050000 -0.330696 -0.087862 -0.008575 0.188879 -0.423139
0.060000 -0.474942 -0.127129 -0.012833 0.271703 -0.606683
0.070000 -0.644437 -0.174002 -0.018247 0.369391 -0.821579
0.080000 -0.838707 -0.228697 -0.025007 0.481875 -1.066879
0.090000 -1.057220 -0.291455 -0.033331 0.609094 -1.341529
0.100000 -1.299382 -0.362534 -0.043463 0.751001 -1.644386
0.110000 -1.564551 -0.442211 -0.055675 0.907568 -1.974232
0.120000 -1.852034 -0.530772 -0.070266 1.078789 -2.329786
0.130000 -2.161096 -0.628510 -0.087556 1.264686 -2.709717
0.140000 -2.490962 -0.735723 -0.107889 1.465309 -3.112659
0.150000 -2.840822 -0.852711 -0.131630 1.680738 -3.537219
0.160000 -3.209837 -0.979767 -0.159163 1.911082 -3.981989
0.170000 -3.597142 -1.117181 -0.190887 2.156481 -4.445554
0.180000 -4.001847 -1.265231 -0.227214 2.417103 -4.926504
0.190000 -4.423049 -1.424181 -0.268567 2.693137 -5.423438
0.200000 -4.859827 -1.594276 -0.315373 2.984793 -5.934972
0.210000 -5.311253 -1.775740 -0.368058 3.292293 -6.459748
0.220000 -5.776391 -1.968771 -0.427044 3.615860 -6.996436
0.230000 -6.254305 -2.173538 -0.492740 3.955711 -7.543738
0.240000 -6.744060 -2.390173 -0.565534 4.312042 -8.100395
0.250000 -7.244726 -2.618775 -0.645786 4.685016 -8.665181
0.260000 -7.755383 -2.859398 -0.733817 5.074745 -9.236913
0.270000 -8.275125 -3.112057 -0.829901 5.481273 -9.814440
0.280000 -8.803060 -3.376718 -0.934255 5.904560 -10.396648
0.290000 -9.338319 -3.653301 -1.047027 6.344461 -10.982452
0.300000 -9.880054 -3.941680 -1.168282 6.800700 -11.570792
0.310000 -10.427442 -4.241677 -1.297997 7.272858 -12.160626
0.320000 -10.979690 -4.553070 -1.436045 7.760343 -12.750919
0.330000 -11.536037 -4.875589 -1.582185 8.262373 -13.340636
0.340000 -12.095750 -5.208920 -1.736050 8.777947 -13.928727
0.350000 -12.658134 -5.552710 -1.897139 9.305827 -14.514112
0.360000 -13.222530 -5.906569 -2.064810 9.844519 -15.095670
0.370000 -13.788311 -6.270077 -2.238268 10.392251 -15.672217
0.380000 -14.354890 -6.642790 -2.416567 10.946958 -16.242491
0.390000 -14.921713 -7.024251 -2.598601 11.506273 -16.805134
0.400000 -15.488260 -7.413993 -2.783116 12.067521 -17.358673
