 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.455364 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.0000000    -0.0000000     2.07850     0.00000
     0     2    -0.0000000     0.0000000     0.7942470     5.31680     0.08217
     0     3     0.1027058     0.0000000    -0.0000000     5.59370     0.00145
     0     4     0.0000000    -0.3260593     0.0000000     6.31230     0.01644
     0     5     0.0000000    -0.1268374    -0.0000000     7.07320     0.00279
     0     6    -0.0843628    -0.0000000    -0.0000000     7.57200     0.00132
     0     7     0.0000000    -0.0000000    -0.0000000     7.60450     0.00000
     0     8    -0.0000000    -0.0000000    -0.3277311     8.04920     0.02118
     0     9    -0.7143297     0.0000000     0.0000000     8.28510     0.10357
     0    10    -0.0000000    -0.0000000    -0.0000000     8.60430     0.00000
     0    11    -0.0000000    -0.2228536    -0.0000000     9.17250     0.01116
     0    12     0.0000000    -0.0000000     0.0000000     9.18490     0.00000
     0    13    -0.0000000    -0.0000000     0.1367534     9.80810     0.00449
     0    14    -0.0000000     0.0000000    -0.6780840    10.26870     0.11568
     0    15     0.0000000    -0.3772444     0.0000000    10.29930     0.03591
     0    16    -0.1046376    -0.0000000    -0.0000000    10.38360     0.00279
     0    17    -0.0000000    -0.0000000    -0.2957829    10.78390     0.02311
     0    18    -0.3876471    -0.0000000     0.0000000    11.36080     0.04183
     0    19     0.0000000    -0.0000000    -1.0776813    11.49940     0.32720
     0    20     0.0000000    -0.3238707    -0.0000000    11.52070     0.02961
     0    21    -0.0000000    -0.0301404     0.0000000    11.64400     0.00026
     0    22     0.0000000     0.0000000    -0.0000000    11.73840     0.00000
     0    23     0.0000000     0.3959154    -0.0000000    11.86360     0.04556
     0    24    -0.1313194    -0.0000000    -0.0000000    12.07420     0.00510
     0    25    -0.0000000     0.0000000    -0.0000000    12.24320     0.00000
     0    26    -0.0000000    -0.5776580     0.0000000    12.49440     0.10214
     0    27     0.1340526     0.0000000    -0.0000000    12.94990     0.00570
     0    28    -0.0000000    -0.0000000    -0.6667081    13.18660     0.14360
     0    29    -0.0000000     0.0000000     0.7584397    13.25320     0.18678
     0    30    -0.0000000     0.0000000     0.1837499    13.50440     0.01117
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
