 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.731729 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.955731      1.0229     1212.09
     2     -0.000000     -0.000000     -0.076339      2.6075      475.49
     3     -0.000000     -0.000000     -0.214010      2.6560      466.81
     4     -0.000000     -0.000000     -0.924352      2.8864      429.55
     5     -0.000000     -0.000000     -0.847453      3.4781      356.47
     6     -0.000000     -0.000000     -3.195564      6.6743      185.76
     7      0.000000      0.000000      3.432606      6.7991      182.35
     8      0.000000      0.000000      2.663596      7.0473      175.93
     9     -0.000000     -0.000000      2.241934      7.9452      156.05
    10     -0.000000      0.000000      1.652224      8.2098      151.02
    11      0.000000      0.000000      1.359221      8.3831      147.90
    12     -0.000000      0.000000      0.593548      8.4711      146.36
    13     -0.000000     -0.000000      2.271717      8.5310      145.33
    14      0.000000      0.000000      0.405488      8.7056      142.42
    15     -0.000000     -0.000000      1.651119      8.8293      140.42
    16     -0.000000     -0.000000     -4.191626      9.0786      136.57
    17      0.000000      0.000000      0.384424      9.2656      133.81
    18     -0.000000     -0.000000      3.043703      9.9151      125.05
    19     -0.000000     -0.000000      2.019576     10.1346      122.34
    20     -0.000000      0.000000      0.947146     10.2546      120.91
    21     -0.000000     -0.000000      0.492365     10.3163      120.18
    22      0.000000      0.000000      0.703596     10.5434      117.59
    23     -0.000000     -0.000000      0.690390     10.8121      114.67
    24     -0.000000     -0.000000      0.723310     11.3395      109.34
    25      0.000000     -0.000000     -3.076187     11.3690      109.05
    26      0.000000     -0.000000     -4.135293     11.8214      104.88
    27     -0.000000     -0.000000     -1.648338     11.8992      104.20
    28     -0.000000     -0.000000      0.517874     12.1927      101.69
    29     -0.000000     -0.000000     -0.209781     12.1956      101.66
    30     -0.000000      0.000000     -0.187641     12.5678       98.65
