 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.943233 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.198026      4.0610      305.30
     2     -0.000000     -0.000000      1.873081      6.8286      181.57
     3      0.000000     -0.000000     -0.450435      7.6178      162.76
     4      0.000000      0.000000      0.506158      7.8057      158.84
     5     -0.000000     -0.000000      0.411222      8.3109      149.18
     6     -0.000000     -0.000000      0.404339      9.3022      133.28
     7     -0.000000      0.000000      0.247869      9.7156      127.61
     8     -0.000000     -0.000000     -1.290860     10.2921      120.47
     9      0.000000      0.000000      1.934666     10.3333      119.99
    10     -0.000000     -0.000000      2.167205     10.5913      117.06
    11      0.000000      0.000000     -3.414927     11.3503      109.23
    12      0.000000     -0.000000     -0.295722     11.4565      108.22
    13      0.000000      0.000000      0.855881     11.5358      107.48
    14     -0.000000     -0.000000      2.042414     11.8801      104.36
    15     -0.000000     -0.000000     -1.699700     12.2620      101.11
    16     -0.000000      0.000000      0.474053     12.2826      100.94
    17      0.000000      0.000000      1.007812     12.4942       99.23
    18      0.000000     -0.000000     -0.223128     12.7249       97.43
    19     -0.000000     -0.000000     -0.827829     12.8776       96.28
    20      0.000000      0.000000      1.294177     12.9048       96.08
    21     -0.000000     -0.000000      1.372363     13.0151       95.26
    22     -0.000000     -0.000000      1.105944     13.4374       92.27
    23      0.000000     -0.000000     -1.560202     13.6882       90.58
    24      0.000000      0.000000      1.879701     13.7248       90.34
    25      0.000000     -0.000000     -1.821826     13.9333       88.98
    26      0.000000     -0.000000     -0.392173     14.2670       86.90
    27     -0.000000     -0.000000     -0.419943     14.4981       85.52
    28     -0.000000      0.000000      0.281071     14.9189       83.11
    29     -0.000000      0.000000     -2.496657     14.9792       82.77
    30      0.000000      0.000000      2.657865     15.1652       81.76
