0  -3111.802817994946
1  -3110.435617994946
2  -3108.207917994946
3  -3107.7748179949463
4  -3107.735617994946
5  -3106.962217994946
6  -3104.903717994946
7  -3104.834017994946
8  -3104.372917994946
9  -3103.791717994946
10  -3103.2775179949463
11  -3103.2712179949463
12  -3103.226417994946
13  -3102.7087179949463
14  -3102.678417994946
15  -3102.4859179949462
16  -3101.919717994946
17  -3101.771717994946
18  -3101.604917994946
19  -3101.2820179949463
20  -3101.010917994946
21  -3101.010917994946
22  -3100.890417994946
23  -3100.464517994946
24  -3100.302617994946
25  -3099.758517994946
26  -3099.692617994946
27  -3099.594717994946
28  -3099.577217994946
29  -3099.018817994946
30  -3098.868017994946
