   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       9
     2   ...      11
     3   ...      12
     4   ...      10
     5   ...       7
     6   ...       6
     7   ...      14
     8   ...      13
     9   ...       3
    10   ...       4
    11   ...       1
    12   ...       5
    13   ...       8
    14   ...       2
  ------------------------------------------------------------------------
