   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...       9
     3   ...      11
     4   ...       8
     5   ...       1
     6   ...       6
     7   ...      10
     8   ...       7
     9   ...       2
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       3
    14   ...       4
  ------------------------------------------------------------------------
