    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    2.872221     0.885108   215.239311
    2   -0.808463    2.305674    0.000208    3.067239     0.875524   219.953832
    3    0.458958    0.000038   -0.000019    2.684305     0.739053   108.972784
    4   -0.808538   -2.305693    0.000057    3.067449     0.875650   220.039550
    5   -4.754154    0.000038    0.000000    2.953094     0.925915   222.868263
    6   -4.462683    4.064669   -0.000038    0.451714     0.427487   594.923561
    7    0.260196    4.048304    0.000113    0.437854     0.396857   277.470987
    8    0.260177   -4.048266   -0.000227    0.437881     0.397030   277.434251
    9   -6.802731   -0.000019   -0.000435    0.508296     0.664744   468.145807
   10    3.222361    0.000000   -0.000076    3.565773     0.810372   109.829970
   11    4.338282   -2.087939    0.000208    4.069657     0.872919   820.547063
   12    4.338358    2.087883   -0.000246    4.068965     0.872832   820.547063
   13   -3.440719   -2.290726   -0.000113    2.872370     0.885159   215.153592
   14   -4.462815   -4.064555   -0.000246    0.451747     0.427518   594.948052
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:        31.5086
