   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       7
     2   ...      11
     3   ...      13
     4   ...      10
     5   ...       4
     6   ...       9
     7   ...      14
     8   ...      12
     9   ...       5
    10   ...       6
    11   ...       3
    12   ...       8
    13   ...       2
    14   ...       1
  ------------------------------------------------------------------------
