   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       6
     2   ...       8
     3   ...      11
     4   ...       7
     5   ...       4
     6   ...       3
     7   ...      10
     8   ...       9
     9   ...       2
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       5
    14   ...       1
  ------------------------------------------------------------------------
