   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...       8
     3   ...      10
     4   ...       7
     5   ...       3
     6   ...       6
     7   ...      11
     8   ...       9
     9   ...       4
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       2
    14   ...       1
  ------------------------------------------------------------------------
