    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -3.3586     -2.6307      0.6128      0.0074      13      0.7057
    2     -3.3586      2.6308     -0.6130      0.0075       1      0.7059
    3     -1.5360     -4.2092     -1.3792      0.0016       8      2.2701
    4     -1.5360      4.2092      1.3790      0.0015       7      2.2701
    5     -1.5360     -3.9461     -1.6856      0.0027       4      2.4620
    6     -1.5360      3.9462      1.6854      0.0028       2      2.4618
    7     -1.2322     -2.3676      0.6128      0.0082       4      0.7475
    8     -1.2322      2.3677     -0.6130      0.0083       2      0.7480
    9      4.5395     -2.3676      0.3064      0.0016      11      0.4609
   10      4.5395      2.3677     -0.3066      0.0016      12      0.4611
  -------------------------------------------------------------------------
