    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    0.001712     0.203405  1197.696493
    2   -0.808463    2.305674    0.000208    0.007036     0.362444   151.697365
    3    0.458958    0.000038   -0.000019    0.001052     0.172275    41.683712
    4   -0.808538   -2.305693    0.000057    0.006939     0.362862   151.195299
    5   -4.754154    0.000038    0.000000   -0.000931     0.422230    24.086916
    6   -4.462683    4.064669   -0.000038    0.000000     0.000000     0.000000
    7    0.260196    4.048304    0.000113   -0.008280     0.397024   510.233621
    8    0.260177   -4.048266   -0.000227   -0.008283     0.397030   514.629759
    9   -6.802731   -0.000019   -0.000435    0.000000     0.000000     0.000000
   10    3.222361    0.000000   -0.000076   -0.000819     0.416584    42.651108
   11    4.338282   -2.087939    0.000208   -0.000081     0.323283   666.706734
   12    4.338358    2.087883   -0.000246   -0.000101     0.323473   664.612752
   13   -3.440719   -2.290726   -0.000113    0.001755     0.203462  1200.880326
   14   -4.462815   -4.064555   -0.000246    0.000000     0.000000     0.000000
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:         0.0000
