    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.5076      14      0.1623
    2     -3.3586     -2.3676     -0.0001      2.8484      13      0.1125
    3     -4.8775      0.0000     -0.0001      2.9145       5      0.1234
    4     -6.7002      0.0000     -0.0001      0.5783       9      0.1026
    5     -3.3586      2.3677     -0.0001      2.8468       1      0.1125
    6     -4.5737      3.9462     -0.0001      0.5090       6      0.1624
    7     -0.9284     -2.3676     -0.0001      2.9842       4      0.1349
    8     -0.9284      2.3677     -0.0001      2.9840       2      0.1351
    9      0.2867     -3.9461     -0.0001      0.4612       8      0.1056
   10      0.5905      0.0000     -0.0001      2.7649       3      0.1315
   11      0.2867      3.9462     -0.0001      0.4612       7      0.1055
   12      3.3244      0.0000     -0.0001      3.2525      10      0.1021
   13      4.2358     -2.1046     -0.0001      4.1794      11      0.1039
   14      4.2358      2.1046     -0.0001      4.1788      12      0.1039
  -------------------------------------------------------------------------
