    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4824      14      0.1623
    2      4.2358     -2.1046     -0.0001      4.2174      11      0.1039
    3     -6.7002      0.0000     -0.0001      0.5310       9      0.1026
    4      4.2358      2.1046     -0.0001      4.2167      12      0.1039
    5     -4.5737      3.9462     -0.0001      0.4824       6      0.1624
    6     -3.3586     -2.3676     -0.0001      3.0727      13      0.1125
    7     -3.3586      2.3677     -0.0001      3.0731       1      0.1125
    8     -4.8775      0.0000     -0.0001      2.8479       5      0.1234
    9     -0.9284     -2.3676     -0.0001      2.8140       4      0.1349
   10      0.5905      0.0000     -0.0001      2.7410       3      0.1315
   11     -0.9284      2.3677     -0.0001      2.8129       2      0.1351
   12      0.2867      3.9462     -0.0001      0.4443       7      0.1055
   13      0.2867     -3.9461     -0.0001      0.4440       8      0.1056
   14      3.3244      0.0000     -0.0001      3.2979      10      0.1021
  -------------------------------------------------------------------------
