   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...       8
     3   ...       9
     4   ...       7
     5   ...       6
     6   ...       3
     7   ...      10
     8   ...      11
     9   ...       2
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       4
    14   ...       1
  ------------------------------------------------------------------------
