    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1      4.2358     -2.3676     -0.3066      0.0026      11      0.4276
    2     -5.1813      0.0000      0.3064      0.0122       5      0.5256
    3      4.2358      2.3677     -0.3066      0.0025      12      0.4274
    4      4.5395      1.8416      0.3064      0.0013      12      0.4418
    5     -1.2322     -2.3676     -0.4598      0.0085       4      0.6283
    6     -3.0549     -2.3676     -0.3066      0.0085      13      0.4987
    7     -3.0549      2.3677     -0.3066      0.0087       1      0.4989
    8     -1.2322      2.3677     -0.4598      0.0085       2      0.6285
    9      0.8942      0.0000      0.3064      0.0015       3      0.5323
   10      3.0207      0.0000      0.3064      0.0090      10      0.3669
   11      4.5395     -1.8415      0.3064      0.0022      11      0.4416
  -------------------------------------------------------------------------
