   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8
     2   ...      11
     3   ...      13
     4   ...      10
     5   ...       5
     6   ...       9
     7   ...      14
     8   ...      12
     9   ...       4
    10   ...       6
    11   ...       3
    12   ...       7
    13   ...       1
    14   ...       2
  ------------------------------------------------------------------------
