    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4702      14      0.1623
    2     -6.7002      0.0000     -0.0001      0.5481       9      0.1026
    3     -3.3586     -2.3676     -0.0001      2.8865      13      0.1125
    4     -4.8775      0.0000     -0.0001      2.8386       5      0.1234
    5      4.2358     -2.1046     -0.0001      4.1597      11      0.1039
    6      3.3244      0.0000     -0.0001      3.2509      10      0.1021
    7      4.2358      2.1046     -0.0001      4.1589      12      0.1039
    8     -3.3586      2.3677     -0.0001      2.8865       1      0.1125
    9     -4.5737      3.9462     -0.0001      0.4702       6      0.1624
   10     -0.9284     -2.3676     -0.0001      3.0822       4      0.1349
   11      0.5905      0.0000     -0.0001      2.7674       3      0.1315
   12     -0.9284      2.3677     -0.0001      3.0829       2      0.1351
   13      0.2867     -3.9461     -0.0001      0.4451       8      0.1056
   14      0.2867      3.9462     -0.0001      0.4451       7      0.1055
  -------------------------------------------------------------------------
