   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8
     2   ...      11
     3   ...      13
     4   ...      10
     5   ...       3
     6   ...       9
     7   ...      14
     8   ...      12
     9   ...       5
    10   ...       6
    11   ...       4
    12   ...       7
    13   ...       1
    14   ...       2
  ------------------------------------------------------------------------
