    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4530      14      0.1623
    2      4.2358     -2.1046     -0.0001      4.0487      11      0.1039
    3     -3.3586     -2.3676     -0.0001      2.8841      13      0.1125
    4      3.3244      0.0000     -0.0001      3.4104      10      0.1021
    5      4.2358      2.1046     -0.0001      4.0482      12      0.1039
    6     -3.3586      2.3677     -0.0001      2.8840       1      0.1125
    7     -4.5737      3.9462     -0.0001      0.4530       6      0.1624
    8     -4.8775      0.0000     -0.0001      2.9458       5      0.1234
    9     -6.7002      0.0000     -0.0001      0.5086       9      0.1026
   10     -0.9284     -2.3676     -0.0001      3.0856       4      0.1349
   11     -0.9284      2.3677     -0.0001      3.0853       2      0.1351
   12      0.2867     -3.9461     -0.0001      0.4376       8      0.1056
   13      0.5905      0.0000     -0.0001      2.8266       3      0.1315
   14      0.2867      3.9462     -0.0001      0.4377       7      0.1055
  -------------------------------------------------------------------------
