   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       6
     2   ...      11
     3   ...      13
     4   ...      10
     5   ...       8
     6   ...       7
     7   ...      14
     8   ...      12
     9   ...       9
    10   ...       4
    11   ...       2
    12   ...       5
    13   ...       3
    14   ...       1
  ------------------------------------------------------------------------
