   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...      10
     3   ...      11
     4   ...       9
     5   ...       3
     6   ...       6
     7   ...       8
     8   ...       7
     9   ...       4
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       1
    14   ...       2
  ------------------------------------------------------------------------
