    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -3.6624     -2.6307     -0.3066      0.0065      13      0.5086
    2      4.5395     -2.3676      0.3064      0.0054      11      0.4609
    3     -0.6246     -2.6307      0.3064      0.0051       4      0.4830
    4     -3.6624      2.6308     -0.3066      0.0040       1      0.5088
    5      4.5395      2.3677      0.3064      0.0049      12      0.4613
    6     -0.6246      2.6308      0.3064      0.0057       2      0.4829
    7     -1.2322     -2.1046     -0.4598      0.0100       4      0.6568
    8     -1.2322      2.1046     -0.4598      0.0097       2      0.6569
    9      3.0207      0.0000     -0.1533      0.0015      10      0.2533
   10      3.6282      0.0000      0.3064      0.0027      10      0.5085
  -------------------------------------------------------------------------
