    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    0.002352     0.368015   576.396106
    2   -0.808463    2.305674    0.000208   -0.002780     0.334614    70.497395
    3    0.458958    0.000038   -0.000019    0.001558     0.333405    53.659820
    4   -0.808538   -2.305693    0.000057   -0.002368     0.334706    64.582814
    5   -4.754154    0.000038    0.000000   -0.004688     0.865681   830.882273
    6   -4.462683    4.064669   -0.000038    0.000000     0.000000     0.000000
    7    0.260196    4.048304    0.000113    0.000637     0.714155   395.064610
    8    0.260177   -4.048266   -0.000227   -0.001039     0.713887   461.006675
    9   -6.802731   -0.000019   -0.000435    0.000000     0.000000     0.000000
   10    3.222361    0.000000   -0.000076   -0.011349     0.102082   247.555209
   11    4.338282   -2.087939    0.000208    0.005893     0.603521   975.122123
   12    4.338358    2.087883   -0.000246    0.009036     0.441564   950.741314
   13   -3.440719   -2.290726   -0.000113    0.002748     0.367843   540.565747
   14   -4.462815   -4.064555   -0.000246    0.000000     0.000000     0.000000
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:        -0.0000
