   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       9
     2   ...      11
     3   ...      14
     4   ...      10
     5   ...       7
     6   ...       6
     7   ...      13
     8   ...      12
     9   ...       3    4
    10   ...      15
    11   ...       2
    12   ...       5
    13   ...       8
    14   ...       1
  ------------------------------------------------------------------------
