    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    0.000564     0.326688   794.855986
    2   -0.808463    2.305674    0.000208    0.008032     0.362969   368.234699
    3    0.458958    0.000038   -0.000019   -0.006562     0.172275    68.966706
    4   -0.808538   -2.305693    0.000057    0.008052     0.362592   367.597933
    5   -4.754154    0.000038    0.000000    0.001505     0.422233    22.446018
    6   -4.462683    4.064669   -0.000038   -0.000444     1.001536   137.884431
    7    0.260196    4.048304    0.000113   -0.003080     0.925630   138.570179
    8    0.260177   -4.048266   -0.000227   -0.003095     0.925544   138.459970
    9   -6.802731   -0.000019   -0.000435   -0.007428     0.434156   553.925597
   10    3.222361    0.000000   -0.000076   -0.001686     0.416544    50.524970
   11    4.338282   -2.087939    0.000208    0.002021     0.307934   795.909099
   12    4.338358    2.087883   -0.000246    0.002021     0.307765   796.043800
   13   -3.440719   -2.290726   -0.000113    0.000545     0.326462   794.880477
   14   -4.462815   -4.064555   -0.000246   -0.000444     1.001437   137.774221
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:        -0.0000
