   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       3
     2   ...       7
     3   ...       4    5
     4   ...       6
     9   ...       1
    11   ...       8
    12   ...       9
    13   ...       2
  ------------------------------------------------------------------------
