   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       6
     3   ...       8
     4   ...       4    5
     5   ...       2
     7   ...       7
    11   ...       1
    12   ...       9
    13   ...       3
  ------------------------------------------------------------------------
