   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       9
     2   ...      11
     3   ...      14
     4   ...      10
     5   ...       7
     6   ...       5
     7   ...      13
     8   ...      12
     9   ...       3    6
    10   ...      15
    11   ...       2
    12   ...       4
    13   ...       8
    14   ...       1
  ------------------------------------------------------------------------
