    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -6.7002      0.0000     -0.0001      0.5413       9      0.1026
    2     -3.3586     -2.3676     -0.0001      2.8858      13      0.1125
    3     -4.5737     -3.9461     -0.0001      0.4580      14      0.1623
    4     -3.3586      2.3677     -0.0001      2.8857       1      0.1125
    5     -4.5737      3.9462     -0.0001      0.4581       6      0.1624
    6     -4.8775      0.0000     -0.0001      2.9439       5      0.1234
    7     -0.9284     -2.3676     -0.0001      3.0908       4      0.1349
    8     -0.9284      2.3677     -0.0001      3.0906       2      0.1351
    9      0.5905      0.0000     -0.0001      2.9293       3      0.1315
   10      0.2867      3.9462     -0.0001      0.4540       7      0.1055
   11      0.2867     -3.9461     -0.0001      0.4539       8      0.1056
   12      3.3244      0.0000     -0.0001      3.3178      10      0.1021
   13      4.2358     -2.1046     -0.0001      3.9626      11      0.1039
   14      4.2358      2.1046     -0.0001      3.9625      12      0.1039
  -------------------------------------------------------------------------
