    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4947      14      0.1623
    2     -3.3586     -2.3676     -0.0001      2.9075      13      0.1125
    3     -4.8775      0.0000     -0.0001      2.9764       5      0.1234
    4     -6.7002      0.0000     -0.0001      0.5708       9      0.1026
    5     -3.3586      2.3677     -0.0001      2.9072       1      0.1125
    6     -4.5737      3.9462     -0.0001      0.4948       6      0.1624
    7     -0.9284     -2.3676     -0.0001      3.0553       4      0.1349
    8      0.5905      0.0000     -0.0001      2.8561       3      0.1315
    9     -0.9284      2.3677     -0.0001      3.0536       2      0.1351
   10      0.2867     -3.9461     -0.0001      0.4540       8      0.1056
   11      0.2867      3.9462     -0.0001      0.4555       7      0.1055
   12      4.2358     -2.1046     -0.0001      3.9930      11      0.1039
   13      3.3244      0.0000     -0.0001      3.2611      10      0.1021
   14      4.2358      2.1046     -0.0001      3.9925      12      0.1039
  -------------------------------------------------------------------------
