   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...      10
     3   ...       9
     4   ...       7
     5   ...       3
     6   ...       6
     7   ...      11
     8   ...       8
     9   ...       4
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       2
    14   ...       1
  ------------------------------------------------------------------------
