   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       9
     2   ...      12
     3   ...      11
     4   ...      10
     5   ...       3
     6   ...       8
     7   ...      14
     8   ...      13
     9   ...       4
    10   ...       6
    11   ...       5
    12   ...       7
    13   ...       1
    14   ...       2
  ------------------------------------------------------------------------
