    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    0.007998     0.280137   937.210027
    2   -0.808463    2.305674    0.000208   -0.003376     0.135053    16.568174
    3    0.458958    0.000038   -0.000019    0.037602     0.478048  1223.546763
    4   -0.808538   -2.305693    0.000057   -0.003370     0.134939    16.470210
    5   -4.754154    0.000038    0.000000   -0.000012     0.196632   115.169012
    6   -4.462683    4.064669   -0.000038    0.000000     0.000000     0.000000
    7    0.260196    4.048304    0.000113    0.000000     0.000000     0.000000
    8    0.260177   -4.048266   -0.000227    0.000000     0.000000     0.000000
    9   -6.802731   -0.000019   -0.000435   -0.014474     0.508752   558.517663
   10    3.222361    0.000000   -0.000076   -0.031950     0.416544   267.919490
   11    4.338282   -2.087939    0.000208   -0.000159     0.307934   538.410537
   12    4.338358    2.087883   -0.000246   -0.000706     0.307623   561.848441
   13   -3.440719   -2.290726   -0.000113    0.008446     0.280253   930.413770
   14   -4.462815   -4.064555   -0.000246    0.000000     0.000000     0.000000
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:         0.0000
