    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4586      14      0.1623
    2     -6.7002      0.0000     -0.0001      0.5373       9      0.1026
    3      3.3244      0.0000     -0.0001      3.3359      10      0.1021
    4      4.2358     -2.1046     -0.0001      4.0062      11      0.1039
    5      4.2358      2.1046     -0.0001      4.0056      12      0.1039
    6     -4.5737      3.9462     -0.0001      0.4585       6      0.1624
    7     -4.8775      0.0000     -0.0001      2.9393       5      0.1234
    8     -3.3586     -2.3676     -0.0001      3.1028      13      0.1125
    9     -3.3586      2.3677     -0.0001      3.1026       1      0.1125
   10      0.2867     -3.9461     -0.0001      0.4689       8      0.1056
   11      0.2867      3.9462     -0.0001      0.4689       7      0.1055
   12     -0.9284     -2.3676     -0.0001      2.8350       4      0.1349
   13      0.5905      0.0000     -0.0001      2.9332       3      0.1315
   14     -0.9284      2.3677     -0.0001      2.8349       2      0.1351
  -------------------------------------------------------------------------
