   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       7
     2   ...      12
     3   ...      14
     4   ...      11
     5   ...       9
     6   ...       8
     7   ...      13
     8   ...      10
     9   ...       4
    10   ...       5
    11   ...       2
    12   ...       6
    13   ...       3
    14   ...       1
  ------------------------------------------------------------------------
