    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4997      14      0.1623
    2      4.2358     -2.1046     -0.0001      3.9532      11      0.1039
    3     -6.7002      0.0000     -0.0001      0.5244       9      0.1026
    4     -3.3586     -2.3676     -0.0001      3.0941      13      0.1125
    5     -4.8775      0.0000     -0.0001      2.9358       5      0.1234
    6      3.3244      0.0000     -0.0001      3.3296      10      0.1021
    7      4.2358      2.1046     -0.0001      3.9531      12      0.1039
    8     -3.3586      2.3677     -0.0001      3.0929       1      0.1125
    9     -4.5737      3.9462     -0.0001      0.4981       6      0.1624
   10      0.2867     -3.9461     -0.0001      0.5144       8      0.1056
   11     -0.9284     -2.3676     -0.0001      2.8372       4      0.1349
   12     -0.9284      2.3677     -0.0001      2.8367       2      0.1351
   13      0.2867      3.9462     -0.0001      0.5092       7      0.1055
   14      0.5905      0.0000     -0.0001      2.8883       3      0.1315
  -------------------------------------------------------------------------
