   Atom                     Volume(s)
  ------------------------------------------------------------------------
     2   ...       7    8
     3   ...      10
     4   ...       9
     5   ...       6
     6   ...       4
    10   ...      11
    12   ...       1    2    3   12
    13   ...       5
  ------------------------------------------------------------------------
