   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       7
     2   ...      11
     3   ...      12
     4   ...      10
     5   ...       3
     6   ...       8
     7   ...      13
     8   ...      14
     9   ...       5
    10   ...       6
    11   ...       2
    12   ...       9
    13   ...       4
    14   ...       1
  ------------------------------------------------------------------------
