    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132    2.876567     0.885108   216.316915
    2   -0.808463    2.305674    0.000208    3.038046     0.875524   228.244041
    3    0.458958    0.000038   -0.000019    2.803622     1.042829   130.659580
    4   -0.808538   -2.305693    0.000057    3.039799     0.875650   228.329760
    5   -4.754154    0.000038    0.000000    2.901370     0.925915   296.194370
    6   -4.462683    4.064669   -0.000038    0.454122     0.427487   518.352394
    7    0.260196    4.048304    0.000113    0.439735     0.396857   275.401496
    8    0.260177   -4.048266   -0.000227    0.438263     0.396934   275.340269
    9   -6.802731   -0.000019   -0.000435    0.518107     0.664744   598.180866
   10    3.222361    0.000000   -0.000076    3.305369     0.810372    98.906976
   11    4.338282   -2.087939    0.000208    4.179885     0.872919   782.769668
   12    4.338358    2.087883   -0.000246    4.179210     0.872832   782.757423
   13   -3.440719   -2.290726   -0.000113    2.876625     0.885159   216.206706
   14   -4.462815   -4.064555   -0.000246    0.454156     0.427518   518.413621
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:        31.5049
