    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1   -3.440719    2.290745    0.000132   -0.026057     0.473035    40.042814
    2   -0.808463    2.305674    0.000208   -0.021953     0.334614    50.267814
    3    0.458958    0.000038   -0.000019    0.002049     0.131501    16.347754
    4   -0.808538   -2.305693    0.000057    0.051385     0.134939   678.425687
    5   -4.754154    0.000038    0.000000    0.002089     0.123355    13.592515
    6   -4.462683    4.064669   -0.000038    0.000000     0.000000     0.000000
    7    0.260196    4.048304    0.000113    0.000000     0.000000     0.000000
    8    0.260177   -4.048266   -0.000227   -0.001323     0.185971    64.374641
    9   -6.802731   -0.000019   -0.000435   -0.022649     0.535995   578.698262
   10    3.222361    0.000000   -0.000076   -0.007681     0.282225    80.404012
   11    4.338282   -2.087939    0.000208    0.014956     0.184848   626.406765
   12    4.338358    2.087883   -0.000246   -0.052676     0.323473  1203.843739
   13   -3.440719   -2.290726   -0.000113    0.063671     0.112488  1770.737330
   14   -4.462815   -4.064555   -0.000246   -0.001813     0.397341    42.932754
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:        -0.0000
