   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8
     2   ...      12
     3   ...      14
     4   ...      10
     5   ...       4
     6   ...       9
     7   ...      13
     8   ...      11
     9   ...       5
    10   ...       6
    11   ...       2
    12   ...       7
    13   ...       3
    14   ...       1
  ------------------------------------------------------------------------
