   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       8
     2   ...      12
     3   ...      14
     4   ...      11
     5   ...       9
     6   ...       4
     7   ...      13
     8   ...      10
     9   ...       7
    10   ...       3
    11   ...       2
    12   ...       5
    13   ...       6
    14   ...       1
  ------------------------------------------------------------------------
