    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.5410      14      0.1623
    2     -6.7002      0.0000     -0.0001      0.5177       9      0.1026
    3     -4.8775      0.0000     -0.0001      2.9133       5      0.1234
    4     -3.3586     -2.3676     -0.0001      2.8213      13      0.1125
    5      4.2358     -2.1046     -0.0001      4.1869      11      0.1039
    6      3.3244      0.0000     -0.0001      3.2554      10      0.1021
    7      4.2358      2.1046     -0.0001      4.1863      12      0.1039
    8     -3.3586      2.3677     -0.0001      2.8219       1      0.1125
    9     -4.5737      3.9462     -0.0001      0.5411       6      0.1624
   10     -0.9284     -2.3676     -0.0001      2.9595       4      0.1349
   11      0.5905      0.0000     -0.0001      2.8297       3      0.1315
   12     -0.9284      2.3677     -0.0001      2.9593       2      0.1351
   13      0.2867     -3.9461     -0.0001      0.4729       8      0.1056
   14      0.2867      3.9462     -0.0001      0.4728       7      0.1055
  -------------------------------------------------------------------------
