    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -3.6624     -2.6307     -0.3066      0.0168      13      0.5086
    2     -3.6624      2.6308      0.3064      0.0167       1      0.5085
    3     -4.8775     -0.2630     -0.3066      0.0109       5      0.4224
    4     -4.8775      0.2631      0.3064      0.0109       5      0.4222
    5     -0.6246     -2.1046      0.3064      0.0041       4      0.4100
    6     -0.6246      2.1046     -0.3066      0.0041       2      0.4103
    7      0.2867     -0.5261      0.4596      0.0045       3      0.7195
    8      0.2867      0.5262     -0.4598      0.0044       3      0.7197
    9      3.3244     -0.2630      0.3064      0.0063      10      0.4165
   10      3.3244      0.2631     -0.3066      0.0063      10      0.4166
   11      4.5395     -2.3676      0.3064      0.0212      11      0.4609
   12      4.5395      2.3677     -0.3066      0.0212      12      0.4611
  -------------------------------------------------------------------------
