   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       5
     2   ...      12
     3   ...      11
     4   ...      10
     5   ...       7
     6   ...       9
     7   ...      14
     8   ...      13
     9   ...       6
    10   ...       3
    11   ...       2
    12   ...       4
    13   ...       1
    14   ...       8
  ------------------------------------------------------------------------
