   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       6
     2   ...       9
     3   ...       8
     4   ...       7
     5   ...       4
     6   ...       5
     7   ...      11
     8   ...      10
     9   ...       3
    10   ...      12
    11   ...      13
    12   ...      14
    13   ...       2
    14   ...       1
  ------------------------------------------------------------------------
