    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.4836      14      0.1623
    2     -3.3586     -2.3676     -0.0001      2.8411      13      0.1125
    3      4.2358     -2.1046     -0.0001      4.1522      11      0.1039
    4     -4.8775      0.0000     -0.0001      2.9152       5      0.1234
    5     -6.7002      0.0000     -0.0001      0.5139       9      0.1026
    6      3.3244      0.0000     -0.0001      3.2553      10      0.1021
    7     -3.3586      2.3677     -0.0001      2.8409       1      0.1125
    8      4.2358      2.1046     -0.0001      4.1530      12      0.1039
    9     -4.5737      3.9462     -0.0001      0.4835       6      0.1624
   10     -0.9284     -2.3676     -0.0001      2.9922       4      0.1349
   11     -0.9284      2.3677     -0.0001      2.9928       2      0.1351
   12      0.2867     -3.9461     -0.0001      0.4900       8      0.1056
   13      0.5905      0.0000     -0.0001      2.8282       3      0.1315
   14      0.2867      3.9462     -0.0001      0.4893       7      0.1055
  -------------------------------------------------------------------------
