    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -4.5737     -3.9461     -0.0001      0.5337      14      0.1623
    2     -6.7002      0.0000     -0.0001      0.5970       9      0.1026
    3     -4.5737      3.9462     -0.0001      0.5337       6      0.1624
    4     -4.8775      0.0000     -0.0001      2.9416       5      0.1234
    5     -3.3586     -2.3676     -0.0001      2.8795      13      0.1125
    6     -3.3586      2.3677     -0.0001      2.8793       1      0.1125
    7     -0.9284     -2.3676     -0.0001      3.0432       4      0.1349
    8     -0.9284      2.3677     -0.0001      3.0415       2      0.1351
    9      0.5905      0.0000     -0.0001      2.8380       3      0.1315
   10      0.2867     -3.9461     -0.0001      0.4448       8      0.1056
   11      0.2867      3.9462     -0.0001      0.4463       7      0.1055
   12      4.2358     -2.1046     -0.0001      3.9970      11      0.1039
   13      4.2358      2.1046     -0.0001      3.9963      12      0.1039
   14      3.3244      0.0000     -0.0001      3.2913      10      0.1021
  -------------------------------------------------------------------------
