   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...       3
     2   ...       6
     3   ...       7
     4   ...       5
     5   ...       4
    11   ...       1    8
    12   ...       9
    13   ...       2
  ------------------------------------------------------------------------
